match_id,season,competition,date,home,away,running_score,scoring_team,scorer,assist,detail
66358,2006-07,UEFA Champions League,mer. 06/12/2006,Lyon,Steaua Bucarest,1:1,Olympique Lyonnais,Alou Diarra,Kim Källström,"Alou Diarra , 1. But dans le tournoi Passe décisive: Kim Källström , 1. Passe déc. du tournoi"
57819,2006-07,Ligue 1,dim. 10/12/2006,Lyon,PSG,1:0,Olympique Lyonnais,Sylvain Wiltord,Juninho Pernambucano,"Sylvain Wiltord , 4. But de la saison Passe décisive: Juninho Pernambucano , 7. Passe décisive de la saison"
57819,2006-07,Ligue 1,dim. 10/12/2006,Lyon,PSG,1:1,Paris Saint-Germain,Pauleta,,"Pauleta , Coup-franc direct, 7. But de la saison Passe décisive:"
57819,2006-07,Ligue 1,dim. 10/12/2006,Lyon,PSG,2:1,Olympique Lyonnais,Cris,Juninho Pernambucano,"Cris , 3. But de la saison Passe décisive: Juninho Pernambucano , 8. Passe décisive de la saison"
57819,2006-07,Ligue 1,dim. 10/12/2006,Lyon,PSG,3:1,Olympique Lyonnais,Florent Malouda,Juninho Pernambucano,"Florent Malouda , 6. But de la saison Passe décisive: Juninho Pernambucano , 9. Passe décisive de la saison"
57828,2006-07,Ligue 1,dim. 17/12/2006,RC Lens,Lyon,0:1,Olympique Lyonnais,Juninho Pernambucano,,"Juninho Pernambucano , Coup-franc direct, 6. But de la saison Passe décisive:"
57828,2006-07,Ligue 1,dim. 17/12/2006,RC Lens,Lyon,0:2,Olympique Lyonnais,Florent Malouda,Juninho Pernambucano,"Florent Malouda , 7. But de la saison Passe décisive: Juninho Pernambucano , 10. Passe décisive de la saison"
57828,2006-07,Ligue 1,dim. 17/12/2006,RC Lens,Lyon,0:3,Olympique Lyonnais,Cris,Florent Malouda,"Cris , 4. But de la saison Passe décisive: Florent Malouda , 6. Passe décisive de la saison"
57828,2006-07,Ligue 1,dim. 17/12/2006,RC Lens,Lyon,0:4,Olympique Lyonnais,Juninho Pernambucano,Sidney Govou,"Juninho Pernambucano , 7. But de la saison Passe décisive: Sidney Govou , 3. Passe décisive de la saison"
2445458,2006-07,Coupe de la Ligue,mer. 20/12/2006,Lyon,AS Nancy,1:0,Olympique Lyonnais,Florent Malouda,,"Florent Malouda , 1. But dans le tournoi"
2445458,2006-07,Coupe de la Ligue,mer. 20/12/2006,Lyon,AS Nancy,1:1,AS Nancy-Lorraine,Monsef Zerka,,"Monsef Zerka , 1. But dans le tournoi"
2445458,2006-07,Coupe de la Ligue,mer. 20/12/2006,Lyon,AS Nancy,2:1,Olympique Lyonnais,Sidney Govou,,"Sidney Govou , 1. But dans le tournoi"
2445458,2006-07,Coupe de la Ligue,mer. 20/12/2006,Lyon,AS Nancy,3:1,Olympique Lyonnais,Alou Diarra,,"Alou Diarra , 1. But dans le tournoi"
2852026,2006-07,Coupe de France,dim. 07/01/2007,Av. Bayonnais,Lyon,0:1,Olympique Lyonnais,Emmanuel Degoul,,"Emmanuel Degoul , Contre-son-camp"
2852026,2006-07,Coupe de France,dim. 07/01/2007,Av. Bayonnais,Lyon,1:1,Aviron Bayonnais,Michel Bidegain,,"Michel Bidegain , 1. But dans le tournoi"
2852026,2006-07,Coupe de France,dim. 07/01/2007,Av. Bayonnais,Lyon,1:2,Olympique Lyonnais,Juninho Pernambucano,,"Juninho Pernambucano , Coup-franc direct, 1. But dans le tournoi"
57855,2006-07,Ligue 1,sam. 13/01/2007,Toulouse,Lyon,1:0,Toulouse FC,Achille Emaná,Johan Elmander,"Achille Emaná , 4. But de la saison Passe décisive: Johan Elmander , 4. Passe décisive de la saison"
57855,2006-07,Ligue 1,sam. 13/01/2007,Toulouse,Lyon,2:0,Toulouse FC,Johan Elmander,,"Johan Elmander , Action solitaire, 4. But de la saison Passe décisive:"
2445460,2006-07,Coupe de la Ligue,mer. 17/01/2007,Lyon,Le Mans UC 72,1:0,Olympique Lyonnais,Éric Abidal,,"Éric Abidal , 1. But dans le tournoi"
2852277,2006-07,Coupe de France,sam. 20/01/2007,US Laon,Lyon,0:1,Olympique Lyonnais,François Clerc,,"François Clerc , 1. But dans le tournoi"
2852277,2006-07,Coupe de France,sam. 20/01/2007,US Laon,Lyon,0:2,Olympique Lyonnais,Sidney Govou,,"Sidney Govou , 1. But dans le tournoi"
2852277,2006-07,Coupe de France,sam. 20/01/2007,US Laon,Lyon,0:3,Olympique Lyonnais,Fred,,"Fred , 1. But dans le tournoi"
57858,2006-07,Ligue 1,mer. 24/01/2007,Lyon,G. Bordeaux,0:1,FC Girondins de Bordeaux,Juan Pablo Francia,,"Juan Pablo Francia , Penalty, 1. But de la saison Passe décisive:"
57858,2006-07,Ligue 1,mer. 24/01/2007,Lyon,G. Bordeaux,0:2,FC Girondins de Bordeaux,Johan Micoud,Florian Marange,"Johan Micoud , 3. But de la saison Passe décisive: Florian Marange , 2. Passe décisive de la saison"
57858,2006-07,Ligue 1,mer. 24/01/2007,Lyon,G. Bordeaux,1:2,Olympique Lyonnais,Fred,Juninho Pernambucano,"Fred , 6. But de la saison Passe décisive: Juninho Pernambucano , 11. Passe décisive de la saison"
57870,2006-07,Ligue 1,sam. 27/01/2007,Lyon,OGC Nice,0:1,OGC Nice,Bakari Koné,Rod Fanni,"Bakari Koné , 4. But de la saison Passe décisive: Rod Fanni , 1. Passe décisive de la saison"
57870,2006-07,Ligue 1,sam. 27/01/2007,Lyon,OGC Nice,1:1,Olympique Lyonnais,Milan Baros,Sidney Govou,"Milan Baros , 1. But de la saison Passe décisive: Sidney Govou , 4. Passe décisive de la saison"
2852288,2006-07,Coupe de France,mer. 31/01/2007,Marseille,Lyon,0:1,Olympique Lyonnais,Cris,Juninho Pernambucano,"Cris , 1. But dans le tournoi Passe décisive: Juninho Pernambucano , 1. Passe déc. du tournoi"
2852288,2006-07,Coupe de France,mer. 31/01/2007,Marseille,Lyon,1:1,Olympique de Marseille,Mickaël Pagis,,"Mickaël Pagis , Tir du pied droit, 1. But dans le tournoi"
2852288,2006-07,Coupe de France,mer. 31/01/2007,Marseille,Lyon,2:1,Olympique de Marseille,Mamadou Niang,Habib Beye,"Mamadou Niang , Tête, 2. But dans le tournoi Passe décisive: Habib Beye , Centre, 1. Passe déc. du tournoi"
57884,2006-07,Ligue 1,dim. 04/02/2007,Troyes,Lyon,1:0,ESTAC Troyes,Benjamin Nivet,Yann Lachuer,"Benjamin Nivet , 4. But de la saison Passe décisive: Yann Lachuer , 10. Passe décisive de la saison"
57890,2006-07,Ligue 1,sam. 10/02/2007,Lyon,FC Lorient,1:0,Olympique Lyonnais,Fred,Grégory Coupet,"Fred , 7. But de la saison Passe décisive: Grégory Coupet , 1. Passe décisive de la saison"
57896,2006-07,Ligue 1,ven. 16/02/2007,LOSC Lille,Lyon,1:0,LOSC Lille,Johan Audel,Stephan Lichtsteiner,"Johan Audel , 1. But de la saison Passe décisive: Stephan Lichtsteiner , 1. Passe décisive de la saison"
57896,2006-07,Ligue 1,ven. 16/02/2007,LOSC Lille,Lyon,1:1,Olympique Lyonnais,Fred,Jérémy Toulalan,"Fred , 8. But de la saison Passe décisive: Jérémy Toulalan , 2. Passe décisive de la saison"
57896,2006-07,Ligue 1,ven. 16/02/2007,LOSC Lille,Lyon,1:2,Olympique Lyonnais,Sébastien Squillaci,Jérémy Toulalan,"Sébastien Squillaci , 3. But de la saison Passe décisive: Jérémy Toulalan , 3. Passe décisive de la saison"
57909,2006-07,Ligue 1,sam. 24/02/2007,Lyon,FC Sochaux,0:1,FC Sochaux-Montbéliard,Álvaro Santos,Karim Ziani,"Álvaro Santos , 7. But de la saison Passe décisive: Karim Ziani , 3. Passe décisive de la saison"
57909,2006-07,Ligue 1,sam. 24/02/2007,Lyon,FC Sochaux,0:2,FC Sochaux-Montbéliard,Karim Ziani,,"Karim Ziani , Penalty, 8. But de la saison Passe décisive:"
57909,2006-07,Ligue 1,sam. 24/02/2007,Lyon,FC Sochaux,1:2,Olympique Lyonnais,Milan Baros,Anthony Réveillère,"Milan Baros , 2. But de la saison Passe décisive: Anthony Réveillère , 1. Passe décisive de la saison"
57909,2006-07,Ligue 1,sam. 24/02/2007,Lyon,FC Sochaux,1:3,FC Sochaux-Montbéliard,Sébastien Grax,Guirane N'Daw,"Sébastien Grax , 1. But de la saison Passe décisive: Guirane N'Daw , 1. Passe décisive de la saison"
57909,2006-07,Ligue 1,sam. 24/02/2007,Lyon,FC Sochaux,2:3,Olympique Lyonnais,Sylvain Wiltord,Kim Källström,"Sylvain Wiltord , 5. But de la saison Passe décisive: Kim Källström , 3. Passe décisive de la saison"
57909,2006-07,Ligue 1,sam. 24/02/2007,Lyon,FC Sochaux,3:3,Olympique Lyonnais,Juninho Pernambucano,,"Juninho Pernambucano , Penalty, 8. But de la saison Passe décisive:"
57922,2006-07,Ligue 1,sam. 03/03/2007,Saint-Étienne,Lyon,0:1,Olympique Lyonnais,Kim Källström,Florent Malouda,"Kim Källström , 2. But de la saison Passe décisive: Florent Malouda , 7. Passe décisive de la saison"
57922,2006-07,Ligue 1,sam. 03/03/2007,Saint-Étienne,Lyon,0:2,Olympique Lyonnais,Tiago Mendes,Fred,"Tiago Mendes , 4. But de la saison Passe décisive: Fred , 1. Passe décisive de la saison"
57922,2006-07,Ligue 1,sam. 03/03/2007,Saint-Étienne,Lyon,0:3,Olympique Lyonnais,Fred,,"Fred , Coup-franc direct, 9. But de la saison Passe décisive:"
57922,2006-07,Ligue 1,sam. 03/03/2007,Saint-Étienne,Lyon,1:3,AS Saint-Étienne,Bafétimbi Gomis,Ilan,"Bafétimbi Gomis , 7. But de la saison Passe décisive: Ilan , 7. Passe décisive de la saison"
67335,2006-07,UEFA Champions League,mar. 06/03/2007,Lyon,AS Roma,0:1,AS Roma,Francesco Totti,Max Tonetto,"Francesco Totti , Tête, 4. But dans le tournoi Passe décisive: Max Tonetto , Centre, 1. Passe déc. du tournoi"
67335,2006-07,UEFA Champions League,mar. 06/03/2007,Lyon,AS Roma,0:2,AS Roma,Mancini,Francesco Totti,"Mancini , Tir du pied gauche, 1. But dans le tournoi Passe décisive: Francesco Totti , Passe, 2. Passe déc. du tournoi"
57930,2006-07,Ligue 1,dim. 11/03/2007,Lyon,Marseille,1:0,Olympique Lyonnais,Milan Baros,Karim Benzema,"Milan Baros , 3. But de la saison Passe décisive: Karim Benzema , 3. Passe décisive de la saison"
57930,2006-07,Ligue 1,dim. 11/03/2007,Lyon,Marseille,1:1,Olympique de Marseille,Mamadou Niang,Djibril Cissé,"Mamadou Niang , Tir du pied droit, 6. But de la saison Passe décisive: Djibril Cissé , Passe, 3. Passe décisive de la saison"
57940,2006-07,Ligue 1,sam. 17/03/2007,AS Nancy,Lyon,0:1,Olympique Lyonnais,Milan Baros,Sébastien Squillaci,"Milan Baros , 4. But de la saison Passe décisive: Sébastien Squillaci , 2. Passe décisive de la saison"
57940,2006-07,Ligue 1,sam. 17/03/2007,AS Nancy,Lyon,0:2,Olympique Lyonnais,Kim Källström,Karim Benzema,"Kim Källström , 3. But de la saison Passe décisive: Karim Benzema , 4. Passe décisive de la saison"
57940,2006-07,Ligue 1,sam. 17/03/2007,AS Nancy,Lyon,0:3,Olympique Lyonnais,Fred,Kim Källström,"Fred , 10. But de la saison Passe décisive: Kim Källström , 4. Passe décisive de la saison"
2445461,2006-07,Coupe de la Ligue,sam. 31/03/2007,Lyon,G. Bordeaux,0:1,FC Girondins de Bordeaux,Henrique,Johan Micoud,"Henrique , 1. But dans le tournoi Passe décisive: Johan Micoud , 1. Passe déc. du tournoi"
57970,2006-07,Ligue 1,dim. 15/04/2007,Lyon,CS Sedan,1:0,Olympique Lyonnais,Hatem Ben Arfa,Anthony Réveillère,"Hatem Ben Arfa , Tir du pied droit, 1. But de la saison Passe décisive: Anthony Réveillère , Centre, 2. Passe décisive de la saison"
57989,2006-07,Ligue 1,sam. 28/04/2007,Lyon,Le Mans UC 72,1:0,Olympique Lyonnais,Fred,Florent Malouda,"Fred , 11. But de la saison Passe décisive: Florent Malouda , 8. Passe décisive de la saison"
57989,2006-07,Ligue 1,sam. 28/04/2007,Lyon,Le Mans UC 72,1:1,Le Mans Union Club 72,Grafite,Túlio de Melo,"Grafite , 10. But de la saison Passe décisive: Túlio de Melo , 1. Passe décisive de la saison"
57989,2006-07,Ligue 1,sam. 28/04/2007,Lyon,Le Mans UC 72,2:1,Olympique Lyonnais,Florent Malouda,Anthony Réveillère,"Florent Malouda , 8. But de la saison Passe décisive: Anthony Réveillère , 3. Passe décisive de la saison"
58001,2006-07,Ligue 1,sam. 05/05/2007,PSG,Lyon,1:0,Paris Saint-Germain,Édouard Cissé,Bernard Mendy,"Édouard Cissé , 2. But de la saison Passe décisive: Bernard Mendy , 3. Passe décisive de la saison"
58001,2006-07,Ligue 1,sam. 05/05/2007,PSG,Lyon,1:1,Olympique Lyonnais,Juninho Pernambucano,Sidney Govou,"Juninho Pernambucano , 9. But de la saison Passe décisive: Sidney Govou , 5. Passe décisive de la saison"
58009,2006-07,Ligue 1,mer. 09/05/2007,Lyon,RC Lens,1:0,Olympique Lyonnais,Sidney Govou,Florent Malouda,"Sidney Govou , 1. But de la saison Passe décisive: Florent Malouda , 9. Passe décisive de la saison"
58009,2006-07,Ligue 1,mer. 09/05/2007,Lyon,RC Lens,2:0,Olympique Lyonnais,Juninho Pernambucano,Karim Benzema,"Juninho Pernambucano , 10. But de la saison Passe décisive: Karim Benzema , 5. Passe décisive de la saison"
58009,2006-07,Ligue 1,mer. 09/05/2007,Lyon,RC Lens,3:0,Olympique Lyonnais,Alou Diarra,,"Alou Diarra , Penalty, 1. But de la saison Passe décisive:"
58019,2006-07,Ligue 1,sam. 19/05/2007,Monaco,Lyon,1:0,AS Monaco,Jérémy Ménez,Camel Meriem,"Jérémy Ménez , 7. But de la saison Passe décisive: Camel Meriem , 6. Passe décisive de la saison"
58028,2006-07,Ligue 1,sam. 26/05/2007,Lyon,FC Nantes,1:0,Olympique Lyonnais,Florent Malouda,Jérémy Toulalan,"Florent Malouda , 9. But de la saison Passe décisive: Jérémy Toulalan , 4. Passe décisive de la saison"
58028,2006-07,Ligue 1,sam. 26/05/2007,Lyon,FC Nantes,1:1,FC Nantes,Mamadou Diallo,Dennis Oliech,"Mamadou Diallo , 4. But de la saison Passe décisive: Dennis Oliech , 3. Passe décisive de la saison"
58028,2006-07,Ligue 1,sam. 26/05/2007,Lyon,FC Nantes,2:1,Olympique Lyonnais,Florent Malouda,Juninho Pernambucano,"Florent Malouda , 10. But de la saison Passe décisive: Juninho Pernambucano , 12. Passe décisive de la saison"
58028,2006-07,Ligue 1,sam. 26/05/2007,Lyon,FC Nantes,3:1,Olympique Lyonnais,Karim Benzema,Tiago Mendes,"Karim Benzema , 5. But de la saison Passe décisive: Tiago Mendes , 3. Passe décisive de la saison"
2676856,2007-08,Trophée des Champions,sam. 28/07/2007,Lyon,FC Sochaux,0:1,FC Sochaux-Montbéliard,Valter Birsa,Badara Sène,"Valter Birsa , Tir du pied gauche, 1. But dans le tournoi Passe décisive: Badara Sène , Passe, 1. Passe déc. du tournoi"
2676856,2007-08,Trophée des Champions,sam. 28/07/2007,Lyon,FC Sochaux,1:1,Olympique Lyonnais,Sidney Govou,,"Sidney Govou , Tir du pied droit, 1. But dans le tournoi"
2676856,2007-08,Trophée des Champions,sam. 28/07/2007,Lyon,FC Sochaux,2:1,Olympique Lyonnais,Cris,,"Cris , Tir du pied droit, 1. But dans le tournoi"
74241,2007-08,Ligue 1,dim. 05/08/2007,Lyon,AJ Auxerre,1:0,Olympique Lyonnais,Milan Baros,Jérémy Toulalan,"Milan Baros , 1. But de la saison Passe décisive: Jérémy Toulalan , 1. Passe décisive de la saison"
74241,2007-08,Ligue 1,dim. 05/08/2007,Lyon,AJ Auxerre,2:0,Olympique Lyonnais,Karim Benzema,Sidney Govou,"Karim Benzema , 1. But de la saison Passe décisive: Sidney Govou , 1. Passe décisive de la saison"
74242,2007-08,Ligue 1,sam. 11/08/2007,Toulouse,Lyon,1:0,Toulouse FC,Johan Elmander,Achille Emaná,"Johan Elmander , 1. But de la saison Passe décisive: Achille Emaná , 1. Passe décisive de la saison"
82644,2007-08,Ligue 1,sam. 18/08/2007,FC Lorient,Lyon,1:0,FC Lorient,Marama Vahirua,Hamed Namouchi,"Marama Vahirua , 3. But de la saison Passe décisive: Hamed Namouchi , 1. Passe décisive de la saison"
82644,2007-08,Ligue 1,sam. 18/08/2007,FC Lorient,Lyon,1:1,Olympique Lyonnais,Karim Benzema,Milan Baros,"Karim Benzema , 2. But de la saison Passe décisive: Milan Baros , 1. Passe décisive de la saison"
82644,2007-08,Ligue 1,sam. 18/08/2007,FC Lorient,Lyon,2:1,FC Lorient,Marama Vahirua,Nicolas Marin,"Marama Vahirua , 4. But de la saison Passe décisive: Nicolas Marin , 2. Passe décisive de la saison"
82674,2007-08,Ligue 1,dim. 26/08/2007,Lyon,Saint-Étienne,1:0,Olympique Lyonnais,Karim Benzema,Juninho Pernambucano,"Karim Benzema , 3. But de la saison Passe décisive: Juninho Pernambucano , 1. Passe décisive de la saison"
82729,2007-08,Ligue 1,mer. 29/08/2007,FC Sochaux,Lyon,0:1,Olympique Lyonnais,Karim Benzema,Anthony Réveillère,"Karim Benzema , 4. But de la saison Passe décisive: Anthony Réveillère , 1. Passe décisive de la saison"
82729,2007-08,Ligue 1,mer. 29/08/2007,FC Sochaux,Lyon,1:1,FC Sochaux-Montbéliard,Valter Birsa,Mevlüt Erdinç,"Valter Birsa , Penalty, 2. But de la saison Passe décisive: Mevlüt Erdinç , Pénalty: faute subie"
82729,2007-08,Ligue 1,mer. 29/08/2007,FC Sochaux,Lyon,1:2,Olympique Lyonnais,Mathieu Bodmer,Sébastien Squillaci,"Mathieu Bodmer , 1. But de la saison Passe décisive: Sébastien Squillaci , 1. Passe décisive de la saison"
82971,2007-08,Ligue 1,sam. 01/09/2007,Lyon,Le Mans UC 72,0:1,Le Mans Union Club 72,Stéphane Sessègnon,Gervinho,"Stéphane Sessègnon , 1. But de la saison Passe décisive: Gervinho , 1. Passe décisive de la saison"
82971,2007-08,Ligue 1,sam. 01/09/2007,Lyon,Le Mans UC 72,0:2,Le Mans Union Club 72,Stéphane Sessègnon,Gervinho,"Stéphane Sessègnon , 2. But de la saison Passe décisive: Gervinho , 2. Passe décisive de la saison"
82971,2007-08,Ligue 1,sam. 01/09/2007,Lyon,Le Mans UC 72,1:2,Olympique Lyonnais,Sidney Govou,Juninho Pernambucano,"Sidney Govou , 1. But de la saison Passe décisive: Juninho Pernambucano , 2. Passe décisive de la saison"
82971,2007-08,Ligue 1,sam. 01/09/2007,Lyon,Le Mans UC 72,2:2,Olympique Lyonnais,Karim Benzema,Juninho Pernambucano,"Karim Benzema , 5. But de la saison Passe décisive: Juninho Pernambucano , 3. Passe décisive de la saison"
82971,2007-08,Ligue 1,sam. 01/09/2007,Lyon,Le Mans UC 72,3:2,Olympique Lyonnais,Milan Baros,Karim Benzema,"Milan Baros , 2. But de la saison Passe décisive: Karim Benzema , 1. Passe décisive de la saison"
82981,2007-08,Ligue 1,sam. 15/09/2007,FC Metz,Lyon,0:1,Olympique Lyonnais,Karim Benzema,Sidney Govou,"Karim Benzema , Tir du pied gauche, 6. But de la saison Passe décisive: Sidney Govou , Passe, 2. Passe décisive de la saison"
82981,2007-08,Ligue 1,sam. 15/09/2007,FC Metz,Lyon,0:2,Olympique Lyonnais,Karim Benzema,Hatem Ben Arfa,"Karim Benzema , Tir du pied droit, 7. But de la saison Passe décisive: Hatem Ben Arfa , Passe, 1. Passe décisive de la saison"
82981,2007-08,Ligue 1,sam. 15/09/2007,FC Metz,Lyon,0:3,Olympique Lyonnais,Karim Benzema,Hatem Ben Arfa,"Karim Benzema , Tir du pied droit, 8. But de la saison Passe décisive: Hatem Ben Arfa , Passe, 2. Passe décisive de la saison"
82981,2007-08,Ligue 1,sam. 15/09/2007,FC Metz,Lyon,1:3,FC Metz,Babacar Guèye,Laurent Agouazi,"Babacar Guèye , 1. But de la saison Passe décisive: Laurent Agouazi , 1. Passe décisive de la saison"
82981,2007-08,Ligue 1,sam. 15/09/2007,FC Metz,Lyon,1:4,Olympique Lyonnais,Hatem Ben Arfa,Karim Benzema,"Hatem Ben Arfa , Tir du pied gauche, 1. But de la saison Passe décisive: Karim Benzema , Passe, 2. Passe décisive de la saison"
82981,2007-08,Ligue 1,sam. 15/09/2007,FC Metz,Lyon,1:5,Olympique Lyonnais,Juninho Pernambucano,,"Juninho Pernambucano , Coup-franc direct, 1. But de la saison"
83331,2007-08,UEFA Champions League,mer. 19/09/2007,Barcelone,Lyon,1:0,FC Barcelone,François Clerc,Lionel Messi,"François Clerc , Contre-son-camp Passe décisive: Lionel Messi , Tir cadré, 1. Passe déc. du tournoi"
83331,2007-08,UEFA Champions League,mer. 19/09/2007,Barcelone,Lyon,2:0,FC Barcelone,Lionel Messi,Andrés Iniesta,"Lionel Messi , Tir du pied gauche, 1. But dans le tournoi Passe décisive: Andrés Iniesta , Passe, 1. Passe déc. du tournoi"
83331,2007-08,UEFA Champions League,mer. 19/09/2007,Barcelone,Lyon,3:0,FC Barcelone,Thierry Henry,Giovani dos Santos,"Thierry Henry , But de près, 1. But dans le tournoi Passe décisive: Giovani dos Santos , Tir cadré, 1. Passe déc. du tournoi"
82987,2007-08,Ligue 1,dim. 23/09/2007,Lyon,LOSC Lille,0:1,LOSC Lille,Michel Bastos,,"Michel Bastos , Action solitaire, 3. But de la saison"
82987,2007-08,Ligue 1,dim. 23/09/2007,Lyon,LOSC Lille,1:1,Olympique Lyonnais,Sidney Govou,Abdul Kader Keita,"Sidney Govou , 2. But de la saison Passe décisive: Abdul Kader Keita , 1. Passe décisive de la saison"
82712,2007-08,Ligue 1,sam. 29/09/2007,Lyon,RC Lens,1:0,Olympique Lyonnais,Fábio Santos,Milan Baros,"Fábio Santos , 1. But de la saison Passe décisive: Milan Baros , 2. Passe décisive de la saison"
82712,2007-08,Ligue 1,sam. 29/09/2007,Lyon,RC Lens,2:0,Olympique Lyonnais,Kim Källström,Jérémy Toulalan,"Kim Källström , 1. But de la saison Passe décisive: Jérémy Toulalan , 2. Passe décisive de la saison"
82712,2007-08,Ligue 1,sam. 29/09/2007,Lyon,RC Lens,3:0,Olympique Lyonnais,Karim Benzema,,"Karim Benzema , Action solitaire, 9. But de la saison"
83338,2007-08,UEFA Champions League,mar. 02/10/2007,Lyon,Glasgow Rangers,0:1,Glasgow Rangers,Lee McCulloch,DaMarcus Beasley,"Lee McCulloch , Tête, 1. But dans le tournoi Passe décisive: DaMarcus Beasley , Corner, 1. Passe déc. du tournoi"
83338,2007-08,UEFA Champions League,mar. 02/10/2007,Lyon,Glasgow Rangers,0:2,Glasgow Rangers,Daniel Cousin,Alan Hutton,"Daniel Cousin , Tir du pied droit, 1. But dans le tournoi Passe décisive: Alan Hutton , Centre, 3. Passe déc. du tournoi"
83338,2007-08,UEFA Champions League,mar. 02/10/2007,Lyon,Glasgow Rangers,0:3,Glasgow Rangers,DaMarcus Beasley,Lee McCulloch,"DaMarcus Beasley , Tir du pied gauche, 1. But dans le tournoi Passe décisive: Lee McCulloch , Passe, 1. Passe déc. du tournoi"
82995,2007-08,Ligue 1,dim. 07/10/2007,G. Bordeaux,Lyon,0:1,Olympique Lyonnais,Anderson,Juninho Pernambucano,"Anderson , Tête, 1. But de la saison Passe décisive: Juninho Pernambucano , Coup-franc, 4. Passe décisive de la saison"
82995,2007-08,Ligue 1,dim. 07/10/2007,G. Bordeaux,Lyon,0:2,Olympique Lyonnais,Karim Benzema,Hatem Ben Arfa,"Karim Benzema , Tir du pied droit, 10. But de la saison Passe décisive: Hatem Ben Arfa , 3. Passe décisive de la saison"
82995,2007-08,Ligue 1,dim. 07/10/2007,G. Bordeaux,Lyon,0:3,Olympique Lyonnais,Kim Källström,Juninho Pernambucano,"Kim Källström , Tête, 2. But de la saison Passe décisive: Juninho Pernambucano , Coup-franc, 5. Passe décisive de la saison"
82995,2007-08,Ligue 1,dim. 07/10/2007,G. Bordeaux,Lyon,1:3,FC Girondins de Bordeaux,Jussiê,Marouane Chamakh,"Jussiê , Tir du pied droit, 1. But de la saison Passe décisive: Marouane Chamakh , 3. Passe décisive de la saison"
83007,2007-08,Ligue 1,sam. 20/10/2007,Lyon,Monaco,1:0,Olympique Lyonnais,Juninho Pernambucano,,"Juninho Pernambucano , Penalty, 2. But de la saison"
83007,2007-08,Ligue 1,sam. 20/10/2007,Lyon,Monaco,2:0,Olympique Lyonnais,Anthony Réveillère,Juninho Pernambucano,"Anthony Réveillère , Tir du pied droit, 1. But de la saison Passe décisive: Juninho Pernambucano , Passe, 6. Passe décisive de la saison"
83007,2007-08,Ligue 1,sam. 20/10/2007,Lyon,Monaco,2:1,AS Monaco,Sylvain Monsoreau,Camel Meriem,"Sylvain Monsoreau , Tête, 1. But de la saison Passe décisive: Camel Meriem , Coup-franc, 2. Passe décisive de la saison"
83007,2007-08,Ligue 1,sam. 20/10/2007,Lyon,Monaco,3:1,Olympique Lyonnais,Karim Benzema,Sidney Govou,"Karim Benzema , Tir du pied gauche, 11. But de la saison Passe décisive: Sidney Govou , Passe, 3. Passe décisive de la saison"
83354,2007-08,UEFA Champions League,mar. 23/10/2007,Stuttgart,Lyon,0:1,Olympique Lyonnais,Fábio Santos,,"Fábio Santos , Tir du pied gauche, 1. But dans le tournoi"
83354,2007-08,UEFA Champions League,mar. 23/10/2007,Stuttgart,Lyon,0:2,Olympique Lyonnais,Karim Benzema,Sidney Govou,"Karim Benzema , Tir du pied gauche, 1. But dans le tournoi Passe décisive: Sidney Govou , Passe, 1. Passe déc. du tournoi"
83022,2007-08,Ligue 1,dim. 28/10/2007,PSG,Lyon,0:1,Olympique Lyonnais,Hatem Ben Arfa,Juninho Pernambucano,"Hatem Ben Arfa , Tir lointain, 2. But de la saison Passe décisive: Juninho Pernambucano , Passe, 7. Passe décisive de la saison"
83022,2007-08,Ligue 1,dim. 28/10/2007,PSG,Lyon,0:2,Olympique Lyonnais,Hatem Ben Arfa,,"Hatem Ben Arfa , But de près, 3. But de la saison"
83022,2007-08,Ligue 1,dim. 28/10/2007,PSG,Lyon,1:2,Paris Saint-Germain,Pauleta,,"Pauleta , Tir du pied droit, 2. But de la saison"
83022,2007-08,Ligue 1,dim. 28/10/2007,PSG,Lyon,1:3,Olympique Lyonnais,Sidney Govou,François Clerc,"Sidney Govou , Tir du pied droit, 3. But de la saison Passe décisive: François Clerc , Passe, 1. Passe décisive de la saison"
83022,2007-08,Ligue 1,dim. 28/10/2007,PSG,Lyon,2:3,Paris Saint-Germain,Pauleta,Jérôme Rothen,"Pauleta , Tir lointain, 3. But de la saison Passe décisive: Jérôme Rothen , Passe, 5. Passe décisive de la saison"
2437792,2007-08,Coupe de la Ligue,mer. 31/10/2007,SM Caen,Lyon,0:1,Olympique Lyonnais,Abdul Kader Keita,,"Abdul Kader Keita , 1. But dans le tournoi"
2437792,2007-08,Coupe de la Ligue,mer. 31/10/2007,SM Caen,Lyon,1:1,SM Caen,Elliot Grandin,,"Elliot Grandin , 2. But dans le tournoi"
2437792,2007-08,Coupe de la Ligue,mer. 31/10/2007,SM Caen,Lyon,1:2,Olympique Lyonnais,Mathieu Bodmer,,"Mathieu Bodmer , 1. But dans le tournoi"
2437792,2007-08,Coupe de la Ligue,mer. 31/10/2007,SM Caen,Lyon,1:3,Olympique Lyonnais,Karim Benzema,,"Karim Benzema , 1. But dans le tournoi"
83028,2007-08,Ligue 1,sam. 03/11/2007,Lyon,Valenciennes FC,1:0,Olympique Lyonnais,Juninho Pernambucano,Karim Benzema,"Juninho Pernambucano , Tête, 3. But de la saison Passe décisive: Karim Benzema , Centre, 3. Passe décisive de la saison"
