match_id,side,minute,player_in,player_out,reason
4094871,ol,74,Alexandre Lacazette,Rayan Cherki,Tactique
4094871,ol,75,Ainsley Maitland-Niles,Henrique Silva,Tactique
4094871,ol,79,Mahamadou Diawara,Nemanja Matić,Blessure
4094871,adv,83,Bilal Boutobba,Muhammed Cham,Tactique
4094871,adv,83,İlhan Fakılı,Alan Virginius,Tactique
4094859,adv,25,Edon Zhegrova,Yusuf Yazıcı,Blessure
4094859,ol,45,Ainsley Maitland-Niles,Nicolás Tagliafico,Tactique
4094859,adv,57,Rémy Cabella,Gabriel Gudmundsson,Blessure
4094859,ol,66,Orel Mangala,Corentin Tolisso,Tactique
4094859,ol,66,Malick Fofana,Saïd Benrahma,Tactique
4094859,ol,67,Rayan Cherki,Nemanja Matić,Tactique
4094859,adv,74,Alexsandro,Edon Zhegrova,Tactique
4094859,ol,78,Mama Baldé,Ernest Nuamah,Tactique
4094853,adv,45,Breel Embolo,Folarin Balogun,Tactique
4094853,adv,45,Mohammed Salisu,Guillermo Maripán,Tactique
4094853,adv,45,Kassoum Ouattara,Vanderson,Tactique
4094853,ol,64,Rayan Cherki,Saïd Benrahma,Tactique
4094853,ol,65,Malick Fofana,Ernest Nuamah,Tactique
4094853,ol,78,Orel Mangala,Corentin Tolisso,Tactique
4094853,ol,2,Mama Baldé,Alexandre Lacazette,Tactique
4094839,ol,45,Clinton Mata,Saïd Benrahma,Tactique
4094839,adv,67,Milan Škriniar,Marquinhos,Tactique
4094839,adv,67,Senny Mayulu,Bradley Barcola,Tactique
4094839,ol,67,Corentin Tolisso,Nemanja Matić,Tactique
4094839,ol,67,Gift Orban,Alexandre Lacazette,Tactique
4094839,adv,76,Nordi Mukiele,Achraf Hakimi,Tactique
4094839,adv,76,Carlos Soler,Warren Zaïre-Emery,Tactique
4094839,ol,76,Mama Baldé,Rayan Cherki,Tactique
4094839,ol,77,Malick Fofana,Ernest Nuamah,Tactique
4094839,adv,80,Kang-in Lee,Gonçalo Ramos,Tactique
4094835,ol,67,Rayan Cherki,Corentin Tolisso,Tactique
4094835,ol,67,Ernest Nuamah,Malick Fofana,Tactique
4094835,adv,71,Mahdi Camara,Kamory Doumbia,Tactique
4094835,adv,79,Jérémy Le Douaron,Martín Satriano,Tactique
4094835,adv,79,Luck Zogbé,Julien Le Cardinal,Tactique
4094835,ol,88,Henrique Silva,Saïd Benrahma,Tactique
4094835,adv,88,Mathias Pereira Lage,Romain Del Castillo,Tactique
4094835,ol,14,Gift Orban,Alexandre Lacazette,Blessure
4094827,adv,40,Nathan Zézé,Eray Cömert,Blessure
4094827,ol,59,Rayan Cherki,Corentin Tolisso,Tactique
4094827,ol,74,Malick Fofana,Ernest Nuamah,Tactique
4094827,adv,75,Marcus Coco,Florent Mollet,Tactique
4094827,adv,75,Abdoul Kader Bamba,Mostafa Mohamed,Tactique
4094827,adv,85,Samuel Moutoussamy,Douglas Augusto,Tactique
4094827,adv,85,Bénie Traoré,Moussa Sissoko,Tactique
4094827,ol,85,Mama Baldé,Saïd Benrahma,Tactique
4094827,ol,85,Gift Orban,Alexandre Lacazette,Tactique
4306321,ol,55,Corentin Tolisso,Orel Mangala,Blessure
4306321,ol,71,Rayan Cherki,Nemanja Matić,Tactique
4306321,ol,71,Gift Orban,Alexandre Lacazette,Tactique
4306321,adv,71,Sacha Bansé,Jean-Éric Moursou,Tactique
4306321,adv,71,Yacine El Amri,Allan Linguet,Tactique
4306321,ol,79,Ainsley Maitland-Niles,Clinton Mata,Tactique
4306321,ol,79,Mama Baldé,Ernest Nuamah,Tactique
4306321,adv,79,Flamarion,Julien Masson,Tactique
4306321,adv,79,Aymen Boutoutaou,Siriné Doucouré,Tactique
4306321,adv,86,Foe Ondoa,Anthony Knockaert,Tactique
4094816,ol,45,Ernest Nuamah,Rayan Cherki,Tactique
4094816,ol,61,Saïd Benrahma,Nemanja Matić,Tactique
4094816,ol,61,Malick Fofana,Alexandre Lacazette,Tactique
4094816,ol,71,Mama Baldé,Gift Orban,Tactique
4094816,adv,71,Amadou Koné,Valentin Atangana,Tactique
4094816,adv,72,Amir Richardson,Keito Nakamura,Tactique
4094816,adv,80,Thomas Foket,Reda Khadra,Tactique
4094816,adv,80,Maxime Busi,Sergio Akieme,Tactique
4094816,ol,88,Saël Kumbedi,Henrique Silva,Tactique
4094816,adv,88,Christ Letono,Oumar Diakité,Tactique
4094804,ol,45,Gift Orban,Alexandre Lacazette,Tactique
4094804,ol,65,Rayan Cherki,Ainsley Maitland-Niles,Tactique
4094804,adv,68,Cristian Cásseres Jr.,Stijn Spierings,Tactique
4094804,adv,68,Frank Magri,Aron Dønnum,Tactique
4094804,ol,72,Mama Baldé,Corentin Tolisso,Tactique
4094804,ol,72,Malick Fofana,Ernest Nuamah,Tactique
4094804,adv,77,Mikkel Desler,Warren Kamanzi,Tactique
4094804,adv,88,Zakaria Aboukhlal,Yann Gboho,Tactique
4094804,adv,88,Shavy Babicka,Vincent Sierro,Tactique
4094797,ol,65,Rayan Cherki,Malick Fofana,Tactique
4094797,ol,65,Gift Orban,Mama Baldé,Tactique
4094797,adv,72,Aiyegun Tosin,Julien Ponceau,Tactique
4094797,adv,72,Imrân Louza,Tiemoué Bakayoko,Tactique
4094797,adv,72,Badredine Bouanani,Ayman Kari,Tactique
4094797,ol,75,Henrique Silva,Saïd Benrahma,Blessure
4094797,adv,80,Bamba Dieng,Mohamed Bamba,Tactique
4094797,adv,80,Junior Kroupi,Julien Laporte,Tactique
4094797,ol,2,Mahamadou Diawara,Nemanja Matić,Tactique
4094788,ol,60,Rayan Cherki,Gift Orban,Tactique
4094788,ol,60,Malick Fofana,Orel Mangala,Tactique
4094788,adv,72,Salis Abdul Samed,Nampalys Mendy,Tactique
4094788,adv,73,Adrien Thomasson,David Da Costa,Tactique
4094788,ol,76,Mama Baldé,Saïd Benrahma,Tactique
4094788,adv,78,Wesley Saïd,Elye Wahi,Blessure
4094788,ol,85,Clinton Mata,Ernest Nuamah,Tactique
4094788,adv,86,Abdukodir Khusanov,Jonathan Gradit,Tactique
4284622,adv,45,Habib Diarra,Ângelo,Tactique
4284622,adv,63,Emmanuel Emegha,Kévin Gameiro,Tactique
4284622,ol,65,Gift Orban,Alexandre Lacazette,Blessure
4284622,ol,76,Rayan Cherki,Orel Mangala,Tactique
4284622,ol,76,Malick Fofana,Ernest Nuamah,Tactique
4284622,adv,86,Marvin Senaya,Junior Mwanga,Tactique
4284622,adv,86,Rabby Nzingoula,Frédéric Guilbert,Tactique
4284622,ol,4,Clinton Mata,Nicolás Tagliafico,Blessure
4094784,ol,45,Saïd Benrahma,Gift Orban,Tactique
4094784,adv,54,Kevin Van Den Kerkhof,Cheikh Sabaly,Tactique
4094784,ol,69,Rayan Cherki,Orel Mangala,Tactique
4094784,ol,69,Malick Fofana,Ernest Nuamah,Tactique
4094784,adv,74,Arthur Atta,Didier Lamkel Zé,Tactique
4094784,adv,74,Ibou Sané,Joel Asoro,Tactique
4094784,adv,81,Joseph Nduquidi,Lamine Camara,Blessure
4094784,ol,88,Mama Baldé,Alexandre Lacazette,Blessure
4094784,ol,5,Paul Akouokou,Maxence Caqueret,Blessure
4094771,adv,58,Jérémie Boga,Gaëtan Laborde,Tactique
4094771,adv,58,Alexis Claude-Maurice,Youssouf Ndayishimiye,Tactique
4094771,adv,58,Terem Moffi,Evann Guessand,Tactique
4094771,adv,70,Tom Louchet,Morgan Sanson,Tactique
4094771,ol,73,Malick Fofana,Orel Mangala,Tactique
4094771,ol,73,Gift Orban,Saïd Benrahma,Tactique
4094771,ol,78,Rayan Cherki,Ernest Nuamah,Tactique
4094771,adv,80,Aliou Baldé,Mohamed-Ali Cho,Tactique
4094766,ol,43,Orel Mangala,Corentin Tolisso,Blessure
4094766,ol,56,Clinton Mata,Ainsley Maitland-Niles,Tactique
4094766,ol,56,Rayan Cherki,Saïd Benrahma,Tactique
4094766,ol,56,Malick Fofana,Ernest Nuamah,Tactique
4094766,adv,63,Yann Karamoh,Arnaud Nordin,Tactique
4094766,adv,66,Enzo Tchato,Silvan Hefti,Blessure
4094766,adv,88,Wahbi Khazri,Téji Savanier,Tactique
4094766,adv,88,Léo Leroy,Modibo Sagnan,Tactique
4094766,ol,88,Gift Orban,Alexandre Lacazette,Blessure
4271194,ol,63,Nemanja Matić,Orel Mangala,Tactique
4271194,ol,63,Ernest Nuamah,Rayan Cherki,Tactique
4271194,ol,68,Alexandre Lacazette,Gift Orban,Tactique
4271194,ol,68,Clinton Mata,Nicolás Tagliafico,Tactique
4271194,adv,70,Tiago Morais,Edon Zhegrova,Tactique
4271194,adv,76,Yusuf Yazıcı,Nabil Bentaleb,Tactique
4271194,adv,76,Andrej Ilic,Jonathan David,Tactique
4271194,adv,83,Gabriel Gudmundsson,Ismaily,Tactique
4271194,adv,83,Ayyoub Bouaddi,Andrej Ilic,Blessure
4271194,ol,1,Mama Baldé,Malick Fofana,Tactique
4094753,ol,45,Corentin Tolisso,Nicolás Tagliafico,Tactique
4094753,adv,58,Jonathan Clauss,Bamo Meïté,Tactique
4094753,adv,58,Faris Moumbagna,Iliman Ndiaye,Tactique
4094753,ol,69,Malick Fofana,Gift Orban,Tactique
4094753,adv,80,Ulisses Garcia,Quentin Merlin,Tactique
4094753,ol,81,Paul Akouokou,Nemanja Matić,Tactique
4094753,ol,85,Adryelson,Alexandre Lacazette,Tactique
4094744,ol,45,Henrique Silva,Malick Fofana,Tactique
4094744,ol,45,Ernest Nuamah,Rayan Cherki,Tactique
4094744,ol,45,Gift Orban,Mahamadou Diawara,Tactique
4094744,adv,62,Azor Matusiwa,Arnaud Kalimuendo,Tactique
4094744,adv,66,Bertuğ Yıldırım,Martin Terrier,Tactique
4094744,adv,78,Ludovic Blas,Désiré Doué,Tactique
4094744,adv,78,Ibrahim Salah,Benjamin Bourigeaud,Tactique
4094744,ol,78,Chaïm El Djebali,Maxence Caqueret,Tactique
4094744,ol,88,Mama Baldé,Ainsley Maitland-Niles,Tactique
4259227,ol,45,Ainsley Maitland-Niles,Adryelson,Tactique
4259227,adv,66,Lucas Dumai,Hicham M'Laab,Tactique
4259227,ol,69,Diego Moreira,Henrique Silva,Tactique
4259227,adv,74,Patrick Tchoutang,Romain Escarpit,Tactique
4259227,adv,75,Valdir Fonseca,Axel Tressens,Tactique
4259227,adv,82,César Neto,Victor Elissalt,Tactique
4259227,adv,82,Daniel Glao,Moussa Faty,Tactique
4259227,ol,84,Saël Kumbedi,Alexandre Lacazette,Tactique
4094737,ol,31,Saël Kumbedi,Diego Moreira,Tactique
4094737,adv,69,Nabil Alioui,Daler Kuzyaev,Tactique
4094737,adv,69,Antoine Joujou,Emmanuel Sabbi,Tactique
4094737,ol,69,Malick Fofana,Ainsley Maitland-Niles,Tactique
4094737,adv,84,Nolan Mbemba,Oussama Targhalline,Tactique
4094737,adv,84,Oualid El Hajjam,Josué Casimir,Tactique
4094737,adv,84,Steve Ngoura,Loïc Nego,Tactique
4094737,ol,2,Adryelson,Rayan Cherki,Tactique
4240667,adv,64,Alan Mougenel,Sabri Hattab,Blessure
4240667,adv,70,Mathieu Duféal,Jérémie Courtet,Tactique
4240667,adv,70,Thomas Rota,Maxime Bonnet,Tactique
4240667,ol,74,Mamadou Sarr,Nicolás Tagliafico,Tactique
4240667,ol,74,Mahamadou Diawara,Maxence Caqueret,Tactique
4240667,adv,77,Abdallah Imamo,Maxence Villemain,Tactique
4240667,adv,78,Alexis Chaillet,Jordan Renaudin,Tactique
4240667,ol,79,Henrique Silva,Alexandre Lacazette,Tactique
4240667,ol,79,Paul Akouokou,Corentin Tolisso,Tactique
4240667,ol,86,Rémy Riou,Anthony Lopes,Tactique
4094725,adv,45,Marcus Coco,Fabien Centonze,Tactique
4094725,adv,45,Mostafa Mohamed,Matthis Abline,Tactique
4094725,adv,69,Moussa Sissoko,Pedro Chirivella,Blessure
4094725,adv,73,Abdoul Kader Bamba,Jean-Kévin Duverne,Tactique
4094725,ol,81,Tino Kadewere,Ernest Nuamah,Tactique
4094725,ol,87,Ainsley Maitland-Niles,Alexandre Lacazette,Tactique
4094725,ol,87,Saël Kumbedi,Rayan Cherki,Tactique
4094725,adv,4,Nicolas Pallois,Douglas Augusto,Tactique
4094716,adv,69,Edan Diop,Mohamed Camara,Blessure
4094716,ol,70,Mahamadou Diawara,Rayan Cherki,Tactique
4094716,ol,71,Ainsley Maitland-Niles,Corentin Tolisso,Tactique
4094716,ol,73,Henrique Silva,Nicolás Tagliafico,Blessure
4094716,adv,77,Wissam Ben Yedder,Maghnes Akliouche,Tactique
4094716,ol,82,Tino Kadewere,Alexandre Lacazette,Blessure
4094716,ol,82,Jeffinho,Ernest Nuamah,Tactique
4094716,adv,87,Kassoum Ouattara,Ismail Jakobs,Tactique
4094708,ol,58,Diego Moreira,Rayan Cherki,Tactique
4094708,ol,58,Saël Kumbedi,Clinton Mata,Tactique
4094708,ol,66,Tino Kadewere,Ernest Nuamah,Tactique
4094708,ol,66,Mahamadou Diawara,Corentin Tolisso,Tactique
4094708,adv,69,Ibrahim Cissoko,Vincent Sierro,Tactique
4094708,adv,69,Moussa Diarra,Gabriel Suazo,Tactique
4094708,adv,82,Cristian Cásseres Jr.,Stijn Spierings,Tactique
4094708,adv,82,César Gelabert,Aron Dønnum,Tactique
4094708,adv,82,Yanis Begraoui,Frank Magri,Tactique
4094708,ol,82,Mamadou Sarr,Dejan Lovren,Tactique
4094660,ol,53,Mahamadou Diawara,Paul Akouokou,Tactique
4094660,ol,68,Jeffinho,Ernest Nuamah,Tactique
4094660,ol,69,Saël Kumbedi,Diego Moreira,Tactique
4094660,adv,71,Ismaïla Sarr,Pierre-Emerick Aubameyang,Tactique
4094660,adv,79,Jonathan Clauss,Renan Lodi,Blessure
4094660,ol,81,Duje Caleta-Car,Dejan Lovren,Tactique
4094660,ol,81,Tino Kadewere,Rayan Cherki,Tactique
4094660,adv,83,Pape Gueye,Azzedine Ounahi,Tactique
4094660,adv,83,Bilal Nadir,Vitinha,Tactique
4094700,adv,45,Przemyslaw Frankowski,Deiver Machado,Tactique
4094700,adv,62,Adrien Thomasson,David Da Costa,Tactique
4094700,ol,62,Tino Kadewere,Diego Moreira,Tactique
4094700,ol,62,Paul Akouokou,Skelly Alvero,Tactique
4094700,adv,63,Morgan Guilavogui,Wesley Saïd,Tactique
4094700,adv,77,Massadio Haïdara,Ruben Aguilar,Tactique
4094700,ol,85,Duje Caleta-Car,Dejan Lovren,Tactique
4094700,ol,85,Mama Baldé,Ernest Nuamah,Tactique
4094700,adv,86,Nampalys Mendy,Neil El Aynaoui,Tactique
4094700,ol,88,Saël Kumbedi,Clinton Mata,Tactique
4094690,ol,45,Mama Baldé,Alexandre Lacazette,Tactique
4094690,ol,45,Paul Akouokou,Skelly Alvero,Tactique
4094690,ol,45,Rayan Cherki,Mahamadou Diawara,Tactique
4094690,adv,45,Hákon Arnar Haraldsson,Ivan Cavaleiro,Tactique
4094690,ol,64,Dejan Lovren,Tino Kadewere,Tactique
4094690,ol,79,Diego Moreira,Sinaly Diomandé,Tactique
4094690,adv,82,Rémy Cabella,Jonathan David,Tactique
4094690,adv,82,Adam Ounas,Edon Zhegrova,Tactique
4094690,adv,1,Samuel Umtiti,Yusuf Yazıcı,Tactique
4094677,adv,45,Baptiste Santamaria,Martin Terrier,Tactique
4094677,adv,45,Arnaud Kalimuendo,Ibrahim Salah,Tactique
4094677,adv,45,Jeanuël Belocian,Adrien Truffert,Tactique
4094677,ol,45,Alexandre Lacazette,Skelly Alvero,Tactique
4094677,ol,63,Tino Kadewere,Mama Baldé,Tactique
4094677,ol,63,Jeffinho,Rayan Cherki,Tactique
4094677,adv,72,Désiré Doué,Ludovic Blas,Tactique
4094677,ol,76,Mahamadou Diawara,Ernest Nuamah,Tactique
4094677,adv,84,Amine Gouiri,Christopher Wooh,Tactique
4094677,ol,4,Dejan Lovren,Corentin Tolisso,Tactique
4094674,adv,17,Guillaume Dietsch,Alexandre Oukidja,Blessure
4094674,ol,57,Rayan Cherki,Mama Baldé,Tactique
4094674,ol,57,Ernest Nuamah,Mahamadou Diawara,Tactique
4094674,adv,69,Joseph Nduquidi,Joel Asoro,Tactique
4094674,adv,69,Ibou Sané,Simon Elisor,Tactique
4094674,ol,80,Jeffinho,Clinton Mata,Tactique
4094674,adv,87,Kévin N'Doram,Ablie Jallow,Tactique
4094674,adv,88,Fali Candé,Danley Jean Jacques,Tactique
4094655,ol,45,Corentin Tolisso,Rayan Cherki,Tactique
4094655,ol,45,Ernest Nuamah,Paul Akouokou,Tactique
4094655,ol,45,Mahamadou Diawara,Ainsley Maitland-Niles,Tactique
4094655,ol,67,Mama Baldé,Jeffinho,Tactique
4094655,adv,67,Habib Keïta,Yohann Magnin,Tactique
4094655,adv,68,Elbasan Rashani,Maxime Gonalons,Tactique
4094655,adv,80,Bilal Boutobba,Muhammed Cham,Tactique
4094655,ol,82,Saël Kumbedi,Henrique Silva,Tactique
4094655,adv,82,Mehdi Zeffane,Jim Allevinah,Tactique
4094655,adv,83,Alidu Seidu,Maximiliano Caufriez,Tactique
4094644,adv,45,Tiemoué Bakayoko,Julien Ponceau,Tactique
4094644,adv,45,Formose Mendy,Julien Laporte,Tactique
4094644,ol,58,Mama Baldé,Jeffinho,Tactique
4094644,ol,59,Corentin Tolisso,Mahamadou Diawara,Tactique
4094644,ol,59,Johann Lepenant,Skelly Alvero,Tactique
4094644,ol,70,Saël Kumbedi,Ernest Nuamah,Tactique
4094644,adv,76,Bassirou N'Diaye,Junior Kroupi,Tactique
4094644,adv,86,Gédéon Kalulu,Théo Le Bris,Tactique
4094644,ol,87,Rayan Cherki,Maxence Caqueret,Tactique
4094644,adv,3,Joel Mvuka,Aiyegun Tosin,Tactique
4094639,ol,52,Ernest Nuamah,Rayan Cherki,Tactique
4094639,ol,53,Johann Lepenant,Corentin Tolisso,Tactique
4094639,ol,67,Tino Kadewere,Mama Baldé,Blessure
4094639,adv,76,Amir Richardson,Teddy Teuma,Tactique
4094639,ol,77,Henrique Silva,Nicolás Tagliafico,Tactique
4094639,ol,77,Jeffinho,Saël Kumbedi,Tactique
4094639,adv,79,Oumar Diakité,Mohamed Daramy,Tactique
4094639,adv,88,Emmanuel Agbadou,Keito Nakamura,Tactique
4094631,ol,50,Ainsley Maitland-Niles,Paul Akouokou,Tactique
4094631,ol,51,Mama Baldé,Ernest Nuamah,Tactique
4094631,ol,51,Tino Kadewere,Diego Moreira,Tactique
4094631,adv,69,Steve Mounié,Martín Satriano,Tactique
4094631,adv,75,Jonas Martin,Hugo Magnetti,Tactique
4094631,adv,75,Kamory Doumbia,Mahdi Camara,Tactique
4094631,ol,78,Rayan Cherki,Alexandre Lacazette,Tactique
4094631,adv,83,Billal Brahimi,Jérémy Le Douaron,Tactique
4094619,adv,57,Samuel Grandsir,Mohamed Bayo,Tactique
4094619,adv,57,Rassoul Ndiaye,Yassine Kechta,Tactique
4094619,ol,67,Mama Baldé,Corentin Tolisso,Tactique
4094619,adv,73,Emmanuel Sabbi,Nabil Alioui,Tactique
4094619,adv,73,Elysée Logbo,Josué Casimir,Tactique
4094619,ol,76,Johann Lepenant,Paul Akouokou,Tactique
4094619,ol,76,Diego Moreira,Ernest Nuamah,Tactique
4094619,adv,88,Issa Soumaré,Daler Kuzyaev,Tactique
4094608,ol,45,Mama Baldé,Tino Kadewere,Tactique
4094608,adv,74,Bradley Barcola,Ousmane Dembélé,Tactique
4094608,adv,74,Fabián Ruiz,Manuel Ugarte,Tactique
4094608,adv,74,Gonçalo Ramos,Marco Asensio,Tactique
4094608,ol,75,Jeffinho,Ernest Nuamah,Tactique
4094608,ol,75,Skelly Alvero,Rayan Cherki,Tactique
4094608,ol,79,Johann Lepenant,Corentin Tolisso,Tactique
4094608,adv,85,Cher Ndour,Warren Zaïre-Emery,Tactique
4094601,adv,68,Badredine Bouanani,Gaëtan Laborde,Tactique
4094601,ol,70,Tino Kadewere,Amin Sarr,Tactique
4094601,ol,70,Skelly Alvero,Ainsley Maitland-Niles,Tactique
4094601,adv,82,Billal Brahimi,Sofiane Diop,Tactique
4094601,adv,82,Hicham Boudaoui,Khéphren Thuram,Tactique
4094601,adv,88,Jordan Lotomba,Youcef Atal,Tactique
4094601,adv,88,Evann Guessand,Terem Moffi,Tactique
4094601,ol,88,Mohamed El Arouch,Rayan Cherki,Tactique
4094591,adv,62,Wahbi Khazri,Arnaud Nordin,Tactique
4094591,ol,68,Ainsley Maitland-Niles,Maxence Caqueret,Tactique
4094591,ol,68,Amin Sarr,Jeffinho,Tactique
4094591,adv,88,Léo Leroy,Téji Savanier,Tactique
4094591,adv,5,Becir Omeragic,Jordan Ferri,Tactique
4094591,adv,5,Sacha Delaye,Mousa Al-Tamari,Tactique
4094579,ol,20,Saël Kumbedi,Clinton Mata,Blessure
4094579,adv,67,Kévin Gameiro,Emmanuel Emegha,Tactique
4094579,adv,67,Marvin Senaya,Frédéric Guilbert,Tactique
4094579,ol,70,Jeffinho,Johann Lepenant,Tactique
4094579,adv,80,Dilane Bakwa,Lebo Mothiba,Tactique
4094579,adv,80,Ângelo,Sanjin Prcic,Tactique
4094579,ol,84,Amin Sarr,Alexandre Lacazette,Blessure
4094579,adv,3,Ibrahima Sissoko,Jean-Ricner Bellegarde,Tactique
3840450,adv,45,Badredine Bouanani,Antoine Mendy,Tactique
3840450,ol,45,Thiago Mendes,Jérôme Boateng,Tactique
3840450,adv,58,Reda Belahyane,Hicham Boudaoui,Blessure
3840450,ol,69,Johann Lepenant,Corentin Tolisso,Tactique
3840450,ol,75,Amin Sarr,Rayan Cherki,Tactique
3840450,adv,81,Ayoub Amraoui,Melvin Bard,Blessure
3840450,adv,4,Théo Trinker,Alexis Beka Beka,Tactique
3840450,adv,4,Andréa Dacourt,Sofiane Diop,Tactique
3840439,adv,58,Dion Lopy,Valentin Atangana,Tactique
3840439,adv,58,Fallou Fall,Alexis Flips,Tactique
3840439,ol,65,Houssem Aouar,Jeffinho,Tactique
3840439,ol,68,Johann Lepenant,Jérôme Boateng,Tactique
3840439,ol,82,Malo Gusto,Saël Kumbedi,Tactique
3840439,ol,82,Mamadou Sarr,Maxence Caqueret,Tactique
3840439,ol,83,Amin Sarr,Bradley Barcola,Tactique
3840439,adv,87,Thibault De Smet,Jens Cajuste,Tactique
3840439,adv,87,Samuel Koeberlé,Maxime Busi,Tactique
3840439,adv,3,Mamadou Diakhon,Junya Ito,Tactique
3840431,adv,63,Mohamed Camara,Eliot Matazo,Tactique
3840431,adv,63,Eliesse Ben Seghir,Maghnes Akliouche,Tactique
3840431,adv,70,Breel Embolo,Wissam Ben Yedder,Tactique
3840431,adv,70,Krépin Diatta,Aleksandr Golovin,Tactique
3840431,ol,75,Thiago Mendes,Jeffinho,Tactique
3840416,ol,43,Thiago Mendes,Dejan Lovren,Blessure
3840416,ol,64,Jeffinho,Amin Sarr,Tactique
3840416,ol,64,Saël Kumbedi,Malo Gusto,Tactique
3840416,adv,69,Muhammed Cham,Saîf-Eddine Khaoui,Blessure
3840416,ol,76,Moussa Dembélé,Rayan Cherki,Tactique
3840416,ol,76,Houssem Aouar,Maxence Caqueret,Tactique
3840416,adv,76,Maxime Gonalons,Yohann Magnin,Tactique
3840416,adv,76,Jim Allevinah,Mehdi Zeffane,Tactique
3840416,adv,77,Komnen Andric,Grejohn Kyei,Blessure
3840411,adv,45,Stephy Mavididi,Issiaga Sylla,Tactique
3840411,ol,45,Henrique Silva,Nicolás Tagliafico,Tactique
3840411,ol,58,Jeffinho,Johann Lepenant,Tactique
3840411,adv,64,Théo Sainte-Luce,Faitout Maouassa,Tactique
3840411,adv,64,Léo Leroy,Khalil Fayad,Tactique
3840411,ol,70,Saël Kumbedi,Malo Gusto,Tactique
3840411,adv,76,Maxime Estève,Mamadou Sakho,Blessure
3840411,adv,79,Valère Germain,Elye Wahi,Tactique
3840291,adv,45,Ismaël Doukouré,Jean-Eudes Aholou,Tactique
3840291,adv,69,Kévin Gameiro,Habib Diarra,Tactique
3840291,adv,69,Dimitri Liénard,Eduard Sobol,Tactique
3840291,ol,73,Johann Lepenant,Thiago Mendes,Tactique
3840291,ol,73,Amin Sarr,Bradley Barcola,Tactique
3840291,ol,80,Houssem Aouar,Maxence Caqueret,Tactique
3840291,adv,82,Yuito Suzuki,Morgan Sanson,Tactique
3840283,ol,79,Malo Gusto,Bradley Barcola,Tactique
3840283,ol,79,Jeffinho,Rayan Cherki,Tactique
3840283,ol,80,Johann Lepenant,Thiago Mendes,Tactique
3840283,adv,82,Vitinha,Ruslan Malinovskyi,Tactique
3840275,ol,62,Sinaly Diomandé,Saël Kumbedi,Tactique
3840275,adv,67,Ado Onaiwu,Zakaria Aboukhlal,Tactique
3840275,adv,75,Vincent Sierro,Denis Genreau,Tactique
3840275,ol,80,Thiago Mendes,Johann Lepenant,Tactique
3840275,ol,80,Houssem Aouar,Maxence Caqueret,Tactique
3840275,adv,81,Veljko Birmancevic,Farès Chaïbi,Blessure
3840262,adv,68,Désiré Doué,Lovro Majer,Tactique
3840262,adv,69,Flavien Tait,Lesley Ugochukwu,Tactique
3840262,adv,69,Jérémy Doku,Arnaud Kalimuendo,Tactique
3840262,adv,79,Ibrahim Salah,Baptiste Santamaria,Tactique
3840262,adv,86,Guéla Doué,Désiré Doué,Tactique
4035012,adv,32,Alban Lafont,Rémy Descamps,Blessure
4035012,ol,54,Houssem Aouar,Sinaly Diomandé,Tactique
4035012,ol,69,Maxence Caqueret,Thiago Mendes,Tactique
4035012,adv,76,Andy Delort,Mostafa Mohamed,Tactique
4035012,adv,76,Florent Mollet,Moussa Sissoko,Tactique
4035012,ol,79,Moussa Dembélé,Corentin Tolisso,Tactique
4035012,ol,79,Jeffinho,Rayan Cherki,Tactique
4035012,adv,87,Evann Guessand,Ludovic Blas,Tactique
3840253,ol,22,Bradley Barcola,Amin Sarr,Blessure
3840253,adv,59,Fabián Ruiz,El Chadaille Bitshiabu,Tactique
3840253,adv,59,Hugo Ekitiké,Marco Verratti,Blessure
3840253,ol,61,Maxence Caqueret,Saël Kumbedi,Tactique
3840253,ol,62,Corentin Tolisso,Johann Lepenant,Tactique
3840253,ol,68,Moussa Dembélé,Alexandre Lacazette,Tactique
3840253,ol,68,Houssem Aouar,Rayan Cherki,Tactique
3840253,adv,73,Warren Zaïre-Emery,Renato Sanches,Tactique
3840253,adv,82,Ismaël Gharbi,Vitinha,Tactique
3840232,adv,35,Jaouen Hadjam,Fabien Centonze,Blessure
3840232,ol,57,Rayan Cherki,Maxence Caqueret,Tactique
3840232,ol,57,Jeffinho,Amin Sarr,Tactique
3840232,ol,64,Moussa Dembélé,Alexandre Lacazette,Blessure
3840232,adv,66,Samuel Moutoussamy,Moussa Sissoko,Tactique
3840232,adv,67,Andy Delort,Mostafa Mohamed,Tactique
3840232,adv,67,Ludovic Blas,Moses Simon,Tactique
3840232,ol,73,Thiago Mendes,Corentin Tolisso,Tactique
3840232,ol,73,Houssem Aouar,Johann Lepenant,Tactique
3840232,adv,83,Sébastien Corchia,Evann Guessand,Blessure
3840226,ol,70,Saël Kumbedi,Sinaly Diomandé,Tactique
3840226,ol,71,Alexandre Lacazette,Rayan Cherki,Tactique
3840226,adv,73,Adam Ounas,Angel Gomes,Tactique
3840226,adv,83,Alan Virginius,Jonathan David,Tactique
3840226,ol,85,Moussa Dembélé,Johann Lepenant,Tactique
3840211,ol,64,Houssem Aouar,Corentin Tolisso,Tactique
3840211,adv,67,Igor Silva,Stéphane Diarra,Tactique
3840211,adv,68,Julien Ponceau,Jean-Victor Makengo,Tactique
3840211,adv,68,Théo Le Bris,Yoann Cathline,Tactique
3840211,ol,72,Moussa Dembélé,Amin Sarr,Tactique
